,MONTH,MONTH(PADDED),DAY,DAY(PADDED),HOUR,HOUR(PADDED),AIR TEMP,WIND SPEED,SOLAR RADIATION,RAIN GAUGE,PEOPLE COUNTER
011720,01,01,17,17,20,20,28.02833333,4.916666667,0.475,0.016666667,7
011721,01,01,17,17,21,21,28.02333333,4.083333333,0.066666667,0,12
011722,01,01,17,17,22,22,28.2525,4.166666667,0,0,7
011723,01,01,17,17,23,23,28.41166667,3.75,0.066666667,0,3
011824,01,01,18,18,24,24,28.47166667,2.333333333,0.066666667,0,3
011801,01,01,18,18,01,01,28.37,2,0,0,2
011802,01,01,18,18,02,02,28.615,2.166666667,0,0,1
011803,01,01,18,18,03,03,28.80083333,2.083333333,0,0,1
011804,01,01,18,18,04,04,28.73583333,4.333333333,0,0,1
011805,01,01,18,18,05,05,28.3175,5,0.066666667,0,1
011806,01,01,18,18,06,06,28.38416667,4.583333333,0,0,1
011807,01,01,18,18,07,07,28.50083333,6.333333333,12.75833333,0,0
011808,01,01,18,18,08,08,28.91166667,5.833333333,51.99166667,0,0
011809,01,01,18,18,09,09,29.11083333,6.166666667,37.13333333,0,1
011810,01,01,18,18,10,10,28.8075,7.666666667,29.08333333,0,1
011811,01,01,18,18,11,11,28.71833333,7,35.74166667,0,1
011812,01,01,18,18,12,12,28.35833333,6.5,76.375,0,2
011813,01,01,18,18,13,13,28.2375,6.25,93.66666667,0,8
011814,01,01,18,18,14,14,28.4975,4.333333333,82.825,0,5
011815,01,01,18,18,15,15,29.07916667,4,123.95,0,6
011816,01,01,18,18,16,16,29.80916667,4.75,115.1916667,0,8
011817,01,01,18,18,17,17,29.42583333,4.75,71.93333333,0,6
011818,01,01,18,18,18,18,29.10166667,4.083333333,47.9,0,7
011819,01,01,18,18,19,19,28.54583333,4.083333333,16.15833333,0,12
011820,01,01,18,18,20,20,28.30833333,2,0.691666667,0,6
011821,01,01,18,18,21,21,28.46833333,2.75,0.133333333,0,6
011822,01,01,18,18,22,22,28.31833333,1.916666667,0,0,6
011823,01,01,18,18,23,23,27.565,1.5,0,0,5
011924,01,01,19,19,24,24,27.48583333,1,0,0,4
011901,01,01,19,19,01,01,27.51416667,1.333333333,0.066666667,0,2
011902,01,01,19,19,02,02,27.4,1.416666667,0,0.016666667,1
011903,01,01,19,19,03,03,27.01,0.416666667,0,0,1
011904,01,01,19,19,04,04,26.9725,0.583333333,0,0,1
011905,01,01,19,19,05,05,26.98916667,0.916666667,0,0,3
011906,01,01,19,19,06,06,27.03416667,1.833333333,0.825,0,1
011907,01,01,19,19,07,07,27.1225,1.5,13.66666667,0,0
011908,01,01,19,19,08,08,27.51166667,1,31.225,0,4
011909,01,01,19,19,09,09,28.43916667,1.833333333,74.43333333,0,1
011910,01,01,19,19,10,10,29.685,2,147.6416667,0,3
011911,01,01,19,19,11,11,30.50416667,3.25,160.8083333,0,3
011912,01,01,19,19,12,12,30.1125,2.416666667,114.0833333,0,3
011913,01,01,19,19,13,13,31.5475,3.583333333,296.8416667,0,7
011914,01,01,19,19,14,14,32.0175,4.166666667,350.1,0,7
011915,01,01,19,19,15,15,31.73666667,3.416666667,198.8083333,0,7
011916,01,01,19,19,16,16,31.8125,3.25,223.0916667,0,11
011917,01,01,19,19,17,17,31.07333333,2.666666667,90.675,0,19
011918,01,01,19,19,18,18,30.32583333,2.166666667,41.00833333,0,19
011919,01,01,19,19,19,19,30.11333333,1.5,21.98333333,0,13
011920,01,01,19,19,20,20,29.73833333,1.333333333,5.208333333,0,11
011921,01,01,19,19,21,21,29.33333333,0.333333333,0,0,14
011922,01,01,19,19,22,22,29.01,0.666666667,0,0,6
011923,01,01,19,19,23,23,29.05583333,2,0,0,2
012024,01,01,20,20,24,24,29.10416667,2.416666667,0,0,2
012001,01,01,20,20,01,01,28.95083333,1.333333333,0,0,3
012002,01,01,20,20,02,02,28.89583333,1.833333333,0,0,1
012003,01,01,20,20,03,03,28.84583333,2.166666667,0,0,1
012004,01,01,20,20,04,04,28.6675,2.166666667,0,0,0
012005,01,01,20,20,05,05,28.60833333,0.583333333,0,0,1
012006,01,01,20,20,06,06,28.42166667,0.5,1.183333333,0,0
012007,01,01,20,20,07,07,28.69833333,1.166666667,17.40833333,0,0
012008,01,01,20,20,08,08,29.6475,2.083333333,88.125,0,3
012009,01,01,20,20,09,09,31.3525,2.5,192.425,0,0
012010,01,01,20,20,10,10,32.24916667,3.583333333,296.3583333,0,1
012011,01,01,20,20,11,11,32.76166667,4.75,352.7416667,0,2
012012,01,01,20,20,12,12,32.38166667,6.833333333,374.2666667,0,8
012013,01,01,20,20,13,13,32.38833333,7.333333333,461,0,9
012014,01,01,20,20,14,14,32.25166667,8.416666667,305.175,0,10
012015,01,01,20,20,15,15,32.035,7.75,238.1,0,4
012016,01,01,20,20,16,16,32.3175,6.583333333,137.7583333,0,18
012017,01,01,20,20,17,17,32.205,4.833333333,152.6166667,0,12
012018,01,01,20,20,18,18,30.9275,3.166666667,54.55833333,0,16
012019,01,01,20,20,19,19,30.1325,3.583333333,32.05,0,13
012020,01,01,20,20,20,20,29.6225,2.5,4.233333333,0,10
012021,01,01,20,20,21,21,29.4325,1.416666667,0,0,8
012022,01,01,20,20,22,22,29.6325,1.583333333,0,0,6
012023,01,01,20,20,23,23,29.40666667,1.583333333,0,0,6
012124,01,01,21,21,24,24,28.92333333,2.25,0,0,4
012101,01,01,21,21,01,01,28.78666667,1.833333333,0,0,1
012102,01,01,21,21,02,02,28.55833333,1.5,0,0,2
012103,01,01,21,21,03,03,28.56583333,1.333333333,0,0,1
012104,01,01,21,21,04,04,28.53166667,1.083333333,0,0,2
012105,01,01,21,21,05,05,28.41666667,1.416666667,0.066666667,0,1
012106,01,01,21,21,06,06,28.49166667,1.25,1.033333333,0,0
012107,01,01,21,21,07,07,28.8675,1.083333333,9.708333333,0,0
012108,01,01,21,21,08,08,30.4925,3.166666667,106.375,0,4
012109,01,01,21,21,09,09,32.13666667,4.333333333,239.075,0,2
012110,01,01,21,21,10,10,33.20166667,3.666666667,329.0583333,0,2
012111,01,01,21,21,11,11,34.04583333,4.5,413.5916667,0,2
012112,01,01,21,21,12,12,34.8775,4.083333333,463.5916667,0,5
012113,01,01,21,21,13,13,35.62083333,3.083333333,457.3333333,0,14
012114,01,01,21,21,14,14,34.48666667,4.5,446.925,0,11
012115,01,01,21,21,15,15,33.58083333,6.166666667,387.825,0,5
012116,01,01,21,21,16,16,33,6.333333333,301.2833333,0,11
012117,01,01,21,21,17,17,32.4125,4.333333333,201.9333333,0,9
012118,01,01,21,21,18,18,31.92083333,5.25,111.175,0,14
012119,01,01,21,21,19,19,31.2775,5.083333333,34.375,0,16
012120,01,01,21,21,20,20,30.65833333,2.583333333,0.483333333,0,15
012121,01,01,21,21,21,21,30.245,1.166666667,0,0,11
012122,01,01,21,21,22,22,30.0925,0.666666667,0.066666667,0,7
012123,01,01,21,21,23,23,29.8875,0.333333333,0,0,10
012224,01,01,22,22,24,24,29.62166667,0.25,0,0,4
012201,01,01,22,22,01,01,29.3925,0.166666667,0.066666667,0,1
012202,01,01,22,22,02,02,29.105,0.083333333,0,0,1
012203,01,01,22,22,03,03,28.83333333,0,0,0,1
012204,01,01,22,22,04,04,28.65333333,0,0,0,2
012205,01,01,22,22,05,05,28.45,0.75,0.066666667,0,1
012206,01,01,22,22,06,06,28.30083333,0.916666667,3.191666667,0,0
012207,01,01,22,22,07,07,28.64,0.833333333,17.425,0,0
012208,01,01,22,22,08,08,30.18083333,1.833333333,137.2083333,0,6
012209,01,01,22,22,09,09,31.96333333,2.5,228.3833333,0,1
012210,01,01,22,22,10,10,33.45166667,3,338.5083333,0,4
012211,01,01,22,22,11,11,33.39666667,6.25,413.85,0,2
012212,01,01,22,22,12,12,32.92333333,9.833333333,460.8083333,0,10
012213,01,01,22,22,13,13,32.73083333,12.33333333,471.4333333,0,12
012214,01,01,22,22,14,14,33.18416667,10.08333333,439.55,0,16
012215,01,01,22,22,15,15,33.04166667,9.666666667,378.8416667,0,8
012216,01,01,22,22,16,16,32.94,10.75,295.45,0,21
012217,01,01,22,22,17,17,32.7925,8.833333333,202.2,0,15
012218,01,01,22,22,18,18,32.5175,12,108.6583333,0,25
012219,01,01,22,22,19,19,32.38583333,6.166666667,29.90833333,0,20
012220,01,01,22,22,20,20,31.945,7.083333333,0.275,0,20
012221,01,01,22,22,21,21,32.07666667,7.25,0,0,13
012222,01,01,22,22,22,22,32.20583333,7.5,0.066666667,0,8
012223,01,01,22,22,23,23,32.1175,2.333333333,0,0,6
012324,01,01,23,23,24,24,32.2175,2.166666667,0.066666667,0,2
012301,01,01,23,23,01,01,32.13416667,2,0,0,4
012302,01,01,23,23,02,02,31.72916667,1,0.066666667,0,0
012303,01,01,23,23,03,03,31.33333333,1.666666667,0.066666667,0,1
012304,01,01,23,23,04,04,31.16583333,1.833333333,0,0,1
012305,01,01,23,23,05,05,30.90416667,1.666666667,0,0,0
012306,01,01,23,23,06,06,31.3475,2.666666667,6.375,0,0
012307,01,01,23,23,07,07,32.3875,3.5,21.71666667,0,0
012308,01,01,23,23,08,08,34.86166667,3.75,139.4333333,0,2
012309,01,01,23,23,09,09,36.54916667,5.666666667,264.6916667,0,1
012310,01,01,23,23,10,10,38.125,6.333333333,319.825,0,2
012311,01,01,23,23,11,11,40.19666667,8,409.825,0,3
012312,01,01,23,23,12,12,41.69333333,11.91666667,408.7583333,0,2
012313,01,01,23,23,13,13,42.33833333,11.08333333,377.0916667,0,6
012314,01,01,23,23,14,14,42.81916667,10.66666667,373.9083333,0,7
012315,01,01,23,23,15,15,42.5,10.08333333,262.3916667,0,4
012316,01,01,23,23,16,16,38.81583333,10,99.11666667,0,11
012317,01,01,23,23,17,17,35.28083333,9.916666667,74.13333333,0,10
012318,01,01,23,23,18,18,34.9625,7.916666667,9.2,0,8
012319,01,01,23,23,19,19,35.3375,5.333333333,4.575,0,4
012320,01,01,23,23,20,20,34.2275,7.916666667,0.066666667,0,6
012321,01,01,23,23,21,21,33.82,4,0,0,3
012322,01,01,23,23,22,22,35.52583333,4.083333333,0,0,5
012323,01,01,23,23,23,23,34.7825,6.083333333,0,0,6
012424,01,01,24,24,24,24,35.01333333,7.75,0,0,3
012401,01,01,24,24,01,01,34.75416667,5.166666667,0,0,1
012402,01,01,24,24,02,02,34.62916667,2.833333333,0,0,1
012403,01,01,24,24,03,03,32.92583333,2.083333333,0,0,1
012404,01,01,24,24,04,04,32.02333333,3.416666667,0.066666667,0,0
012405,01,01,24,24,05,05,31.2,4,0,0,1
012406,01,01,24,24,06,06,30.96166667,2.583333333,3.533333333,0,0
012407,01,01,24,24,07,07,31.17083333,3.583333333,20.60833333,0,0
012408,01,01,24,24,08,08,30.1875,4.166666667,7.075,0,1
012409,01,01,24,24,09,09,30.195,5,107.6083333,0,1
012410,01,01,24,24,10,10,29.51166667,3.833333333,94.93333333,0.016666667,2
012411,01,01,24,24,11,11,30.95916667,3,185.1833333,0,1
012412,01,01,24,24,12,12,31.54166667,2.916666667,179.4833333,0,2
012413,01,01,24,24,13,13,31.57833333,2.833333333,181.8583333,0,9
012414,01,01,24,24,14,14,31.90166667,2.833333333,145.1166667,0,4
012415,01,01,24,24,15,15,31.79583333,4.5,189.2166667,0,5
012416,01,01,24,24,16,16,32.07416667,5,205.8166667,0,5
012417,01,01,24,24,17,17,31.56166667,4.833333333,55.95,0,6
012418,01,01,24,24,18,18,31.22083333,5.083333333,22.13333333,0,5
012419,01,01,24,24,19,19,30.91583333,4,3.333333333,0,4
012420,01,01,24,24,20,20,30.9725,4.916666667,0.066666667,0,3
012421,01,01,24,24,21,21,30.685,3.25,0,0,6
012422,01,01,24,24,22,22,29.89833333,3.916666667,0,0,2
012423,01,01,24,24,23,23,30.17916667,4.083333333,0,0,3
012524,01,01,25,25,24,24,30.40666667,4.416666667,0.066666667,0,2
012501,01,01,25,25,01,01,30.38833333,3,0,0,0
012502,01,01,25,25,02,02,30.33,2.833333333,0,0,1
012503,01,01,25,25,03,03,30.28916667,3.666666667,0,0,0
012504,01,01,25,25,04,04,30.2,3.5,0,0,0
012505,01,01,25,25,05,05,30.265,3.5,0.066666667,0,2
012506,01,01,25,25,06,06,30.43,2.166666667,3.741666667,0,1
012507,01,01,25,25,07,07,30.77333333,1.916666667,28.45833333,0,1
012508,01,01,25,25,08,08,31.22083333,3.333333333,82,0,0
012509,01,01,25,25,09,09,32.02,4.916666667,239.625,0,0
012510,01,01,25,25,10,10,32.92583333,4.25,310.9333333,0,0
012511,01,01,25,25,11,11,33.43083333,3.583333333,358.8,0,3
012512,01,01,25,25,12,12,33.59833333,4.583333333,388.5,0,1
012513,01,01,25,25,13,13,33.8375,5.583333333,475.1,0,4
012514,01,01,25,25,14,14,32.68916667,6.583333333,242.4083333,0,2
012515,01,01,25,25,15,15,32.43166667,4.166666667,170.05,0,2
012516,01,01,25,25,16,16,32.71416667,4,189.975,0,4
012517,01,01,25,25,17,17,31.99833333,5.166666667,58.66666667,0,2
012518,01,01,25,25,18,18,31.37,4.583333333,18.25833333,0,3
012519,01,01,25,25,19,19,31.50166667,3.583333333,1.1,0,4
012520,01,01,25,25,20,20,31.46583333,1.833333333,0.066666667,0,1
012521,01,01,25,25,21,21,31.44166667,2.166666667,0.066666667,0,6
012522,01,01,25,25,22,22,31.47,2.333333333,0,0,4
012523,01,01,25,25,23,23,31.49416667,2.25,0,0,2
012624,01,01,26,26,24,24,31.41833333,2.75,0,0,3
012601,01,01,26,26,01,01,31.15583333,5.583333333,0,0,0
012602,01,01,26,26,02,02,31.16166667,2.833333333,0.066666667,0,2
012603,01,01,26,26,03,03,31.13166667,2.416666667,0,0,1
012604,01,01,26,26,04,04,31.0825,2.5,0.066666667,0,0
012605,01,01,26,26,05,05,31.13833333,2,0,0,0
012606,01,01,26,26,06,06,31.17583333,1.5,6.166666667,0,0
012607,01,01,26,26,07,07,31.54833333,1.666666667,35.54166667,0,0
012608,01,01,26,26,08,08,32.13583333,2.5,102.0083333,0,0
012609,01,01,26,26,09,09,33.41666667,3.25,244.1416667,0,0
012610,01,01,26,26,10,10,35.0475,2.916666667,335.85,0,1
012611,01,01,26,26,11,11,36.6075,3.833333333,309,0,0
012612,01,01,26,26,12,12,36.285,5.25,438.2416667,0,1
012613,01,01,26,26,13,13,34.86416667,9.166666667,384.0583333,0,2
012614,01,01,26,26,14,14,34.42333333,9.5,352.2666667,0,3
012615,01,01,26,26,15,15,34.51083333,9.833333333,176.925,0,2
012616,01,01,26,26,16,16,34.89166667,5.75,168.2333333,0,1
012617,01,01,26,26,17,17,35.0175,6.75,157.0583333,0,3
012618,01,01,26,26,18,18,34.17416667,12.91666667,71.23333333,0,6
012619,01,01,26,26,19,19,34.18083333,6.5,9.358333333,0,3
012620,01,01,26,26,20,20,34.25833333,4.416666667,0.066666667,0,7
012621,01,01,26,26,21,21,34.32333333,2.666666667,0,0,4
012622,01,01,26,26,22,22,33.92333333,2.5,0,0,4
012623,01,01,26,26,23,23,33.16416667,4.583333333,0,0,5
012724,01,01,27,27,24,24,30.81166667,6.083333333,0,0,4
012701,01,01,27,27,01,01,30.22666667,8.75,0,0,1
012702,01,01,27,27,02,02,29.91416667,6.75,0.066666667,0,1
012703,01,01,27,27,03,03,29.77833333,4.583333333,0,0,2
012704,01,01,27,27,04,04,29.74166667,4.5,0,0,3
012705,01,01,27,27,05,05,29.59083333,5,0,0,1
012706,01,01,27,27,06,06,29.6875,3.666666667,1.933333333,0,0
012707,01,01,27,27,07,07,29.94583333,3.25,17.40833333,0,0
012708,01,01,27,27,08,08,30.52666667,3.083333333,44.00833333,0,5
012709,01,01,27,27,09,09,30.82083333,2.833333333,76.93333333,0,1
012710,01,01,27,27,10,10,31.12916667,4.166666667,152.975,0,2
012711,01,01,27,27,11,11,32.4925,3.333333333,323.8583333,0,2
012712,01,01,27,27,12,12,33.49333333,3.166666667,333.3666667,0,6
012713,01,01,27,27,13,13,33.59583333,3.416666667,348.7333333,0,9
012714,01,01,27,27,14,14,33.83666667,3,384.825,0,13
012715,01,01,27,27,15,15,33.43083333,3.25,266.8416667,0,10
012716,01,01,27,27,16,16,33.12083333,4.166666667,172.1333333,0,11
012717,01,01,27,27,17,17,32.79833333,2.916666667,122.4833333,0,15
012718,01,01,27,27,18,18,31.96583333,5.416666667,48.10833333,0,17
012719,01,01,27,27,19,19,31.6475,7.583333333,7.625,0,6
012720,01,01,27,27,20,20,31.41333333,6.083333333,0.066666667,0,11
012721,01,01,27,27,21,21,31.215,6.666666667,0,0,12
012722,01,01,27,27,22,22,31.00333333,4.75,0.066666667,0,6
012723,01,01,27,27,23,23,30.84,2.666666667,0,0,6
012824,01,01,28,28,24,24,30.6925,1.833333333,0,0,2
012801,01,01,28,28,01,01,30.57083333,4,0,0,3
012802,01,01,28,28,02,02,30.45416667,2,0.133333333,0,1
012803,01,01,28,28,03,03,30.17,0.416666667,0,0,0
012804,01,01,28,28,04,04,29.9725,0.416666667,0,0,2
012805,01,01,28,28,05,05,29.97,1.333333333,0,0,0
012806,01,01,28,28,06,06,29.965,0.916666667,8.383333333,0,1
012807,01,01,28,28,07,07,30.61,1.5,51.23333333,0,0
012808,01,01,28,28,08,08,31.82,2.833333333,111.0833333,0,4
012809,01,01,28,28,09,09,32.67583333,2.166666667,163.8666667,0,2
012810,01,01,28,28,10,10,33.91833333,2.75,296.7833333,0,1
012811,01,01,28,28,11,11,34.88166667,2.416666667,344.1416667,0,2
012812,01,01,28,28,12,12,35.06916667,3.333333333,320.7333333,0,2
012813,01,01,28,28,13,13,34.40166667,3.583333333,307.9583333,0,10
012814,01,01,28,28,14,14,33.94333333,4.583333333,233.025,0,4
012815,01,01,28,28,15,15,33.03166667,4.25,111.425,0,7
012816,01,01,28,28,16,16,32.7725,3.75,134.2166667,0,6
012817,01,01,28,28,17,17,32.715,2.583333333,69.20833333,0,13
012818,01,01,28,28,18,18,32.46666667,3.916666667,47.275,0,17
012819,01,01,28,28,19,19,31.75333333,4.25,5.191666667,0,13
012820,01,01,28,28,20,20,31.29083333,4.833333333,0,0,11
012821,01,01,28,28,21,21,30.89666667,5.083333333,0,0,13
012822,01,01,28,28,22,22,30.775,5.166666667,0.066666667,0,8
012823,01,01,28,28,23,23,30.59,4.916666667,0,0,4
012924,01,01,29,29,24,24,30.41333333,4.166666667,0,0,1
012901,01,01,29,29,01,01,30.25583333,4.75,0,0,4
012902,01,01,29,29,02,02,30.185,4.416666667,0.066666667,0,2
012903,01,01,29,29,03,03,30.07333333,4.5,0,0,1
012904,01,01,29,29,04,04,29.97,4.5,0,0,1
012905,01,01,29,29,05,05,29.95083333,3.5,0,0,1
012906,01,01,29,29,06,06,30.07916667,3.833333333,4.575,0,1
012907,01,01,29,29,07,07,30.48666667,3.25,29.275,0,0
012908,01,01,29,29,08,08,30.735,5,69.975,0,4
012909,01,01,29,29,09,09,30.73333333,3.416666667,65.95,0,3
012910,01,01,29,29,10,10,31.915,3.916666667,234.55,0,1
012911,01,01,29,29,11,11,32.66833333,4.083333333,255.05,0,3
012912,01,01,29,29,12,12,32.60166667,3.333333333,219.7666667,0,6
012913,01,01,29,29,13,13,32.79583333,4.416666667,225.675,0,10
012914,01,01,29,29,14,14,32.29083333,3.416666667,155.9666667,0,11
012915,01,01,29,29,15,15,32.18333333,3.583333333,164.0833333,0,10
012916,01,01,29,29,16,16,31.9425,3.5,107.0583333,0,12
012917,01,01,29,29,17,17,31.3725,3.916666667,62.90833333,0,12
012918,01,01,29,29,18,18,30.94833333,4.333333333,34.06666667,0,15
012919,01,01,29,29,19,19,30.5675,3,3.316666667,0,8
012920,01,01,29,29,20,20,30.15083333,1.333333333,0,0,11
012921,01,01,29,29,21,21,29.81083333,0.75,0.066666667,0,8
012922,01,01,29,29,22,22,29.55666667,0.666666667,0,0,5
012923,01,01,29,29,23,23,29.40166667,0.083333333,0.066666667,0,2
013024,01,01,30,30,24,24,29.07416667,0.166666667,0,0,4
013001,01,01,30,30,01,01,29.11083333,1.416666667,0.066666667,0,2
013002,01,01,30,30,02,02,28.84833333,0,0.066666667,0,2
013003,01,01,30,30,03,03,28.47,0.416666667,0,0,1
013004,01,01,30,30,04,04,28.1375,0.583333333,0,0,3
013005,01,01,30,30,05,05,27.99916667,1.75,0.066666667,0,2
013006,01,01,30,30,06,06,28.0475,1.916666667,19.28333333,0,0
013007,01,01,30,30,07,07,28.99083333,1.333333333,64.64166667,0,1
013008,01,01,30,30,08,08,30.68666667,3,201.5833333,0,4
013009,01,01,30,30,09,09,32.13,2.666666667,266.5833333,0,0
013010,01,01,30,30,10,10,32.52833333,2.583333333,218.1833333,0,3
013011,01,01,30,30,11,11,33.23083333,3.666666667,339.8333333,0,4
013012,01,01,30,30,12,12,33.66,4.5,451.7,0,5
013013,01,01,30,30,13,13,32.99083333,8.416666667,440.45,0,4
013014,01,01,30,30,14,14,32.6925,8.25,398.9166667,0,10
013015,01,01,30,30,15,15,32.44916667,9,318.925,0,8
013016,01,01,30,30,16,16,32.42916667,9,223.8583333,0,12
013017,01,01,30,30,17,17,32.10416667,5.75,129.2166667,0,13
013018,01,01,30,30,18,18,31.615,5.166666667,48.53333333,0,15
013019,01,01,30,30,19,19,31.25916667,6.083333333,3.941666667,0,11
013020,01,01,30,30,20,20,31.16,5.833333333,0,0,8
013021,01,01,30,30,21,21,31.17333333,5.166666667,0.066666667,0,13
013022,01,01,30,30,22,22,31.24333333,6,0,0,12
013023,01,01,30,30,23,23,31.1675,4.5,0,0,7
013124,01,01,31,31,24,24,30.99666667,3.583333333,0.066666667,0,3
013101,01,01,31,31,01,01,30.84916667,4.166666667,0,0,3
013102,01,01,31,31,02,02,30.75416667,3.25,0,0,1
013103,01,01,31,31,03,03,30.70416667,2.416666667,0,0,1
013104,01,01,31,31,04,04,30.735,3.166666667,0,0,0
013105,01,01,31,31,05,05,30.7825,2.833333333,0,0,1
013106,01,01,31,31,06,06,30.75666667,2.75,9.65,0,0
013107,01,01,31,31,07,07,31.02083333,3.666666667,45.675,0,0
013108,01,01,31,31,08,08,32.07666667,3.333333333,151.025,0,0
013109,01,01,31,31,09,09,33.64666667,3.583333333,289.4083333,0,1
013110,01,01,31,31,10,10,33.77583333,4.083333333,373.1666667,0,3
013111,01,01,31,31,11,11,33.99,6.666666667,436.775,0,4
013112,01,01,31,31,12,12,33.74416667,7.083333333,459.4833333,0,5
013113,01,01,31,31,13,13,33.45,10.16666667,450.5166667,0,16
013114,01,01,31,31,14,14,33.96416667,11.25,409.3583333,0,8
013115,01,01,31,31,15,15,34.115,9.166666667,341.775,0,8
013116,01,01,31,31,16,16,33.78833333,8.5,246.5083333,0,6
013117,01,01,31,31,17,17,33.29166667,7.75,143.2333333,0,7
013118,01,01,31,31,18,18,32.625,9.916666667,54.01666667,0,17
013119,01,01,31,31,19,19,31.93916667,9.833333333,3.391666667,0,9
013120,01,01,31,31,20,20,31.64,7.083333333,0,0,7
013121,01,01,31,31,21,21,31.4625,6.416666667,0,0,10
013122,01,01,31,31,22,22,31.33083333,6.75,0.066666667,0,8
011923,01,01,19,19,23,23,31.20583333,2.75,0,0,9
020124,02,02,01,01,24,24,31.13333333,2.666666667,0,0,4
020101,02,02,01,01,01,01,31.29833333,6.333333333,0.066666667,0,1
020102,02,02,01,01,02,02,31.0675,4.75,0,0,2
020103,02,02,01,01,03,03,30.8675,5.75,0,0,1
020104,02,02,01,01,04,04,30.73416667,3.75,0,0,0
020105,02,02,01,01,05,05,30.86833333,2.083333333,0.066666667,0,0
020106,02,02,01,01,06,06,31.06166667,1.333333333,7.975,0,0
020107,02,02,01,01,07,07,31.90916667,2,47.55,0,1
020108,02,02,01,01,08,08,33.08333333,2.75,196.5833333,0,1
020109,02,02,01,01,09,09,34.13,3.083333333,294.975,0,1
020110,02,02,01,01,10,10,35.7075,3,379.6666667,0,2
020111,02,02,01,01,11,11,36.79083333,4.333333333,438.5,0,2
020112,02,02,01,01,12,12,37.4925,5.166666667,468.2916667,0,1
020113,02,02,01,01,13,13,36.65,6.666666667,461.3583333,0,4
020114,02,02,01,01,14,14,36.72083333,11.16666667,414.9666667,0,9
020115,02,02,01,01,15,15,36.48416667,10.66666667,339.1333333,0,7
020116,02,02,01,01,16,16,36.455,10.91666667,247.7583333,0,9
020117,02,02,01,01,17,17,36.12666667,11.41666667,147.5333333,0,12
020118,02,02,01,01,18,18,36.0975,14.33333333,40.61666667,0,5
020119,02,02,01,01,19,19,36.21583333,11.33333333,1.866666667,0,10
020120,02,02,01,01,20,20,35.035,10.58333333,0,0,8
020121,02,02,01,01,21,21,33.56416667,7.583333333,0.066666667,0,6
020122,02,02,01,01,22,22,33.4625,3.5,0,0,3
020123,02,02,01,01,23,23,32.72583333,4.166666667,0,0,4
020224,02,02,02,02,24,24,32.21833333,3.5,0,0,2
020201,02,02,02,02,01,01,31.99666667,4.75,0,0,1
020202,02,02,02,02,02,02,31.46416667,3.166666667,0,0,2
020203,02,02,02,02,03,03,31.51,1.833333333,0,0,1
020204,02,02,02,02,04,04,31.35916667,3,0,0,1
020205,02,02,02,02,05,05,30.97833333,4.416666667,0.133333333,0,0
020206,02,02,02,02,06,06,30.9025,3.833333333,14.975,0,1
020207,02,02,02,02,07,07,31.0525,3.333333333,62.75,0,0
020208,02,02,02,02,08,08,31.51166667,2.583333333,126.2333333,0,4
020209,02,02,02,02,09,09,31.78833333,3,129.3666667,0,4
020210,02,02,02,02,10,10,31.91416667,2.666666667,199.1333333,0,3
020211,02,02,02,02,11,11,33.47333333,3.416666667,390.525,0,4
020212,02,02,02,02,12,12,34.4625,3.833333333,418.225,0,6
020213,02,02,02,02,13,13,33.3875,4.75,392.75,0,9
020214,02,02,02,02,14,14,32.69583333,4.833333333,258.7833333,0,6
020215,02,02,02,02,15,15,31.93916667,4.75,116.7833333,0,9
020216,02,02,02,02,16,16,30.83916667,5,20.81666667,0,10
020217,02,02,02,02,17,17,30.59583333,4.833333333,12.76666667,0,14
020218,02,02,02,02,18,18,29.9925,4.166666667,0,0.083333333,20
